,Ret_time,ticker,pos,neu,neg,ret
534,2/1/21,GME,0.262,0.738,0,-0.16631112
535,2/1/21,GME,0.179,0.821,0,-0.16631112
536,2/1/21,AMC,0.179,0.821,0,0.187980398
537,2/1/21,GME,0,1,0,-0.16631112
538,2/1/21,RH,0,1,0,0.010712199
539,2/1/21,DD,0,1,0,-0.078117067
540,2/1/21,GME,0.079,0.887,0.034,-0.16631112
541,2/1/21,GME,0.091,0.909,0,-0.16631112
542,2/1/21,GME,0,1,0,-0.16631112
543,2/1/21,DD,0.086,0.824,0.09,-0.078117067
544,2/1/21,GME,0.086,0.824,0.09,-0.16631112
545,2/1/21,GME,0,0.82,0.18,-0.16631112
546,2/1/21,GME,0,1,0,-0.16631112
547,2/2/21,GME,0,1,0,-0.555344972
548,2/2/21,AMC,0,1,0,-0.442352968
549,2/2/21,GME,0,1,0,-0.555344972
550,2/2/21,GME,0,1,0,-0.555344972
551,2/1/21,GME,0.179,0.821,0,-0.16631112
552,2/1/21,DD,0,1,0,-0.078117067
553,2/1/21,GME,0,1,0,-0.16631112
554,2/1/21,RH,0,1,0,0.010712199
555,2/1/21,GME,0,1,0,-0.16631112
556,2/1/21,BB,0.417,0.583,0,-0.185761918
557,2/1/21,GME,0.417,0.583,0,-0.16631112
558,2/1/21,GME,0.107,0.893,0,-0.16631112
559,2/1/21,AMC,0.067,0.852,0.081,0.187980398
560,2/1/21,GME,0,0.714,0.286,-0.16631112
561,2/1/21,GME,0.213,0.686,0.101,-0.16631112
562,2/1/21,AMC,0.5,0.5,0,0.187980398
563,2/1/21,GME,0,1,0,-0.16631112
564,2/1/21,GME,0.423,0.577,0,-0.16631112
565,2/1/21,GME,0,1,0,-0.16631112
566,2/1/21,GME,0.109,0.891,0,-0.16631112
567,2/2/21,GME,0,1,0,-0.555344972
568,2/1/21,GME,0.08,0.92,0,-0.16631112
569,2/1/21,GME,0,0.488,0.512,-0.16631112
570,2/2/21,GME,0,1,0,-0.555344972
571,2/2/21,GME,0.192,0.808,0,-0.555344972
572,2/2/21,GME,0,1,0,-0.555344972
573,2/2/21,AMC,0,1,0,-0.442352968
574,2/2/21,GME,0,0.519,0.481,-0.555344972
575,2/2/21,NOK,0.156,0.625,0.219,-0.046277741
576,2/2/21,GME,0.059,0.743,0.198,-0.555344972
577,2/2/21,GME,0.173,0.827,0,-0.555344972
578,2/2/21,RH,0,1,0,0.032088817
579,2/2/21,GME,0,1,0,-0.555344972
580,2/2/21,GME,0.163,0.724,0.113,-0.555344972
581,2/2/21,GME,0,0.838,0.162,-0.555344972
582,2/2/21,GME,0,1,0,-0.555344972
583,2/2/21,AMC,0.154,0.815,0.031,-0.442352968
584,2/2/21,GME,0.138,0.862,0,-0.555344972
585,2/2/21,AMC,0.138,0.862,0,-0.442352968
586,2/2/21,GME,0,1,0,-0.555344972
587,2/2/21,GME,0,1,0,-0.555344972
588,2/2/21,AMC,0,1,0,-0.442352968
589,2/2/21,RH,0,0.75,0.25,0.032088817
590,2/2/21,AMC,0,1,0,-0.442352968
591,2/2/21,GME,0,1,0,-0.555344972
592,2/2/21,GME,0,1,0,-0.555344972
593,2/2/21,DD,0,0.508,0.492,-0.003367908
594,2/2/21,GME,0.122,0.794,0.084,-0.555344972
595,2/2/21,GME,0,1,0,-0.555344972
596,2/2/21,GME,0.451,0.549,0,-0.555344972
597,2/2/21,GME,0,1,0,-0.555344972
598,2/2/21,GME,0,1,0,-0.555344972
599,2/2/21,GME,0,1,0,-0.555344972
600,2/2/21,DD,0.184,0.816,0,-0.003367908
601,2/2/21,NOK,0,1,0,-0.046277741
602,2/2/21,GME,0,1,0,-0.555344972
603,2/2/21,GME,0,1,0,-0.555344972
604,2/2/21,GME,0.173,0.687,0.14,-0.555344972
605,2/2/21,GME,0,1,0,-0.555344972
606,2/2/21,GME,0,1,0,-0.555344972
607,2/2/21,AMC,0,1,0,-0.442352968
608,2/2/21,GME,0,0.839,0.161,-0.555344972
609,2/2/21,AMC,0.366,0.415,0.219,-0.442352968
610,2/2/21,AM,0.4,0.6,0,-0.02987714
611,2/2/21,AMC,0,1,0,-0.442352968
612,2/2/21,GME,0,0.785,0.215,-0.555344972
613,2/2/21,GME,0.128,0.639,0.233,-0.555344972
614,2/2/21,GME,0.138,0.862,0,-0.555344972
615,2/2/21,GME,0.216,0.784,0,-0.555344972
616,2/2/21,GME,0.135,0.835,0.03,-0.555344972
617,2/2/21,AMC,0.135,0.835,0.03,-0.442352968
618,2/2/21,GME,0,1,0,-0.555344972
619,2/2/21,AMC,0.305,0.695,0,-0.442352968
620,2/2/21,DD,0,1,0,-0.003367908
621,2/2/21,GME,0.135,0.739,0.126,-0.555344972
622,2/2/21,GME,0,1,0,-0.555344972
623,2/2/21,RH,0,1,0,0.032088817
624,2/2/21,GME,0.157,0.843,0,-0.555344972
625,2/2/21,GME,0,1,0,-0.555344972
626,2/2/21,GME,0,1,0,-0.555344972
627,2/2/21,GME,0,0.875,0.125,-0.555344972
628,2/2/21,RH,0.125,0.875,0,0.032088817
629,2/2/21,GME,0.125,0.875,0,-0.555344972
630,2/2/21,DD,0.233,0.767,0,-0.003367908
631,2/2/21,GME,0,1,0,-0.555344972
632,2/2/21,RH,0.081,0.919,0,0.032088817
633,2/2/21,GME,0,0.709,0.291,-0.555344972
634,2/2/21,DD,0,1,0,-0.003367908
635,2/2/21,GME,0,1,0,-0.555344972
636,2/2/21,GME,0,1,0,-0.555344972
637,2/2/21,GME,0.079,0.82,0.102,-0.555344972
638,2/2/21,CRSR,0,1,0,-0.01592045
639,2/2/21,TSLA,0.314,0.686,0,0.037320875
640,2/2/21,GME,0.062,0.938,0,-0.555344972
641,2/2/21,GME,0.252,0.644,0.104,-0.555344972
642,2/2/21,GME,0.333,0.351,0.316,-0.555344972
643,2/2/21,GME,0.305,0.564,0.131,-0.555344972
644,2/2/21,GME,0,0.566,0.434,-0.555344972
645,2/2/21,AMC,0.217,0.522,0.261,-0.442352968
646,2/2/21,GME,0,1,0,-0.555344972
647,2/2/21,DD,0.333,0.667,0,-0.003367908
648,2/2/21,DD,0.35,0.65,0,-0.003367908
649,2/2/21,GME,0.223,0.536,0.241,-0.555344972
650,2/2/21,GME,0.139,0.772,0.089,-0.555344972
651,2/2/21,GME,0.058,0.868,0.074,-0.555344972
652,2/2/21,GME,0,1,0,-0.555344972
653,2/2/21,GME,0.481,0.519,0,-0.555344972
654,2/2/21,GME,0,1,0,-0.555344972
655,2/2/21,GME,0,1,0,-0.555344972
656,2/2/21,GME,0,0.901,0.099,-0.555344972
657,2/2/21,GME,0,1,0,-0.555344972
658,2/2/21,PLTR,0,1,0,-0.034814698
659,2/2/21,GME,0.173,0.827,0,-0.555344972
660,2/2/21,GME,0.158,0.842,0,-0.555344972
661,2/2/21,GME,0,1,0,-0.555344972
662,2/2/21,GME,0,1,0,-0.555344972
663,2/2/21,DD,0,1,0,-0.003367908
664,2/2/21,GME,0.243,0.757,0,-0.555344972
665,2/2/21,GME,0.074,0.836,0.09,-0.555344972
666,2/2/21,GME,0.242,0.758,0,-0.555344972
667,2/2/21,GME,0.114,0.65,0.236,-0.555344972
668,2/2/21,GME,0.2,0.73,0.07,-0.555344972
669,2/2/21,GME,0,1,0,-0.555344972
670,2/2/21,GME,0.129,0.837,0.033,-0.555344972
671,2/2/21,DD,0.15,0.705,0.145,-0.003367908
672,2/2/21,GME,0,0.734,0.266,-0.555344972
673,2/2/21,GME,0.218,0.782,0,-0.555344972
674,2/2/21,BB,0.25,0.75,0,-0.079918036
675,2/2/21,AMC,0.085,0.915,0,-0.442352968
676,2/2/21,GME,0.113,0.712,0.175,-0.555344972
677,2/2/21,AMC,0.113,0.712,0.175,-0.442352968
678,2/2/21,GME,0.293,0.707,0,-0.555344972
679,2/2/21,GME,0,0.818,0.182,-0.555344972
680,2/2/21,AMC,0,0.818,0.182,-0.442352968
681,2/2/21,GME,0,1,0,-0.555344972
682,2/2/21,GME,0.153,0.847,0,-0.555344972
683,2/2/21,DD,0,1,0,-0.003367908
684,2/2/21,GME,0.092,0.669,0.239,-0.555344972
685,2/2/21,CRSR,0,1,0,-0.01592045
686,2/2/21,GME,0,1,0,-0.555344972
687,2/2/21,AMC,0,1,0,-0.442352968
688,2/2/21,REAL,0,0.879,0.121,0.026767018
689,2/2/21,GME,0,0.845,0.155,-0.555344972
690,2/2/21,TD,0.046,0.812,0.142,0.003518026
691,2/2/21,GME,0.046,0.812,0.142,-0.555344972
692,2/2/21,GME,0,1,0,-0.555344972
693,2/2/21,GME,0,1,0,-0.555344972
694,2/2/21,NOK,0,1,0,-0.046277741
695,2/2/21,GME,0,0.879,0.121,-0.555344972
696,2/2/21,GME,0,1,0,-0.555344972
697,2/2/21,AMC,0,0.552,0.448,-0.442352968
698,2/2/21,GME,0.13,0.541,0.329,-0.555344972
699,2/2/21,GME,0.028,0.83,0.142,-0.555344972
700,2/2/21,GME,0,0.817,0.183,-0.555344972
701,2/2/21,GME,0.166,0.834,0,-0.555344972
702,2/2/21,GME,0,1,0,-0.555344972
703,2/2/21,GME,0.216,0.784,0,-0.555344972
704,2/2/21,GME,0,1,0,-0.555344972
705,2/2/21,GME,0,0.863,0.137,-0.555344972
706,2/2/21,AMC,0,1,0,-0.442352968
707,2/1/21,GME,0,1,0,-0.16631112
708,2/1/21,GME,0.194,0.806,0,-0.16631112
709,2/1/21,GME,0.097,0.762,0.141,-0.16631112
710,2/1/21,GME,0,1,0,-0.16631112
711,2/1/21,AMC,0,1,0,0.187980398
712,2/1/21,BB,0.13,0.721,0.148,-0.185761918
713,2/1/21,GME,0.13,0.721,0.148,-0.16631112
714,2/1/21,ONE,0,0.667,0.333,-0.002688169
715,2/1/21,GME,0,0.849,0.151,-0.16631112
716,2/1/21,GME,0,0.838,0.162,-0.16631112
717,2/1/21,GME,0,1,0,-0.16631112
718,2/3/21,GME,0,1,0,-0.20424832
719,2/3/21,DD,0,1,0,0.023249415
720,2/3/21,GME,0.138,0.862,0,-0.20424832
721,2/3/21,AM,0.096,0.758,0.146,2.15E-09
722,2/3/21,RH,0.096,0.758,0.146,-0.021287759
723,2/3/21,AMC,0,1,0,-0.066455611
724,2/3/21,AM,0,1,0,2.15E-09
725,2/3/21,GME,0.212,0.672,0.116,-0.20424832
726,2/3/21,AMC,0.25,0.75,0,-0.066455611
727,2/3/21,BB,0,1,0,-0.129918334
728,2/3/21,GME,0.333,0.667,0,-0.20424832
729,2/3/21,GME,0,1,0,-0.20424832
730,2/3/21,AM,0.088,0.912,0,2.15E-09
731,2/3/21,GME,0.088,0.912,0,-0.20424832
732,2/3/21,AMC,0,1,0,-0.066455611
733,2/3/21,PLTR,0,1,0,-0.050146603
734,2/3/21,GME,0,1,0,-0.20424832
735,2/3/21,GME,0,1,0,-0.20424832
736,2/3/21,AM,0,1,0,2.15E-09
737,2/3/21,GME,0,1,0,-0.20424832
738,2/3/21,GME,0.149,0.789,0.062,-0.20424832
739,2/3/21,GME,0,1,0,-0.20424832
740,2/3/21,GME,0.124,0.693,0.183,-0.20424832
741,2/3/21,GME,0,1,0,-0.20424832
742,2/3/21,AMC,0.239,0.761,0,-0.066455611
743,2/3/21,AMC,0,1,0,-0.066455611
744,2/3/21,GME,0,1,0,-0.20424832
745,2/3/21,GME,0.155,0.845,0,-0.20424832
746,2/3/21,GME,0,0.656,0.344,-0.20424832
747,2/3/21,GME,0.115,0.885,0,-0.20424832
748,2/3/21,GME,0,1,0,-0.20424832
749,2/3/21,TD,0,0.393,0.607,0.013146329
750,2/3/21,BB,0,1,0,-0.129918334
751,2/3/21,GME,0,1,0,-0.20424832
752,2/3/21,BB,0.347,0.653,0,-0.129918334
753,2/3/21,GME,0.104,0.896,0,-0.20424832
754,2/3/21,BB,0,1,0,-0.129918334
755,2/3/21,AMC,0,1,0,-0.066455611
756,2/3/21,GME,0.026,0.779,0.195,-0.20424832
757,2/3/21,AMC,0.026,0.779,0.195,-0.066455611
758,2/3/21,GME,0,0.769,0.231,-0.20424832
759,2/3/21,NOK,0.362,0.638,0,-0.023206631
760,2/3/21,GME,0,1,0,-0.20424832
761,2/3/21,AMC,0,1,0,-0.066455611
762,2/3/21,GME,0,0.276,0.724,-0.20424832
763,2/3/21,BB,0,0.815,0.185,-0.129918334
764,2/3/21,GME,0,0.815,0.185,-0.20424832
765,2/3/21,GME,0.36,0.64,0,-0.20424832
766,2/3/21,GME,0.098,0.747,0.155,-0.20424832
767,2/3/21,GME,0,1,0,-0.20424832
768,2/3/21,AMC,0,1,0,-0.066455611
769,2/3/21,GME,0,0.609,0.391,-0.20424832
770,2/3/21,GME,0.31,0.601,0.09,-0.20424832
771,2/3/21,GME,0,0.838,0.162,-0.20424832
772,2/3/21,GME,0,0.798,0.202,-0.20424832
773,2/3/21,GME,0.239,0.761,0,-0.20424832
774,2/3/21,AMC,0,0.633,0.367,-0.066455611
775,2/3/21,BB,0,1,0,-0.129918334
776,2/3/21,GME,0.3,0.7,0,-0.20424832
777,2/3/21,BY,0.087,0.668,0.245,-0.004166622
778,2/3/21,GME,0.209,0.707,0.084,-0.20424832
779,2/3/21,AMC,0,1,0,-0.066455611
780,2/3/21,DD,0,1,0,0.023249415
781,2/3/21,GME,0,1,0,-0.20424832
782,2/3/21,GME,0.083,0.917,0,-0.20424832
783,2/3/21,GME,0.381,0.619,0,-0.20424832
784,2/3/21,GME,0,0.757,0.243,-0.20424832
785,2/3/21,AMC,0.464,0.29,0.246,-0.066455611
786,2/3/21,GME,0.196,0.804,0,-0.20424832
787,2/3/21,GME,0,1,0,-0.20424832
788,2/3/21,GME,0,1,0,-0.20424832
789,2/3/21,GME,0.122,0.878,0,-0.20424832
790,2/3/21,AMC,0,1,0,-0.066455611
791,2/3/21,GME,0.196,0.804,0,-0.20424832
792,2/3/21,GME,0,0.536,0.464,-0.20424832
793,2/3/21,GME,0,1,0,-0.20424832
794,2/3/21,GME,0,1,0,-0.20424832
795,2/3/21,AMC,0.296,0.704,0,-0.066455611
796,2/3/21,AMC,0,1,0,-0.066455611
797,2/3/21,GME,0,1,0,-0.20424832
798,2/3/21,AMC,0,1,0,-0.066455611
799,2/3/21,GME,0.167,0.833,0,-0.20424832
800,2/3/21,AMC,0,1,0,-0.066455611
801,2/3/21,GME,0,1,0,-0.20424832
802,2/3/21,GME,0,0.737,0.263,-0.20424832
803,2/3/21,RH,0,1,0,-0.021287759
804,2/3/21,AMC,0,1,0,-0.066455611
805,2/3/21,GME,0.104,0.755,0.141,-0.20424832
806,2/3/21,GME,0.26,0.702,0.038,-0.20424832
807,2/3/21,GME,0.282,0.718,0,-0.20424832
808,2/3/21,AMC,0,1,0,-0.066455611
809,2/3/21,GME,0,1,0,-0.20424832
810,2/3/21,AMC,0,1,0,-0.066455611
811,2/3/21,GME,0,1,0,-0.20424832
812,2/3/21,GME,0,1,0,-0.20424832
813,2/3/21,AMD,0,1,0,0.001243085
814,2/3/21,GME,0,1,0,-0.20424832
815,2/3/21,GME,0.229,0.637,0.134,-0.20424832
816,2/3/21,GME,0.104,0.767,0.129,-0.20424832
817,2/3/21,GME,0.16,0.77,0.071,-0.20424832
818,2/3/21,REAL,0,0.809,0.191,-0.009775958
819,2/3/21,AMC,0,1,0,-0.066455611
820,2/3/21,CRSR,0.512,0.488,0,0.03089006
821,2/3/21,AMC,0.191,0.809,0,-0.066455611
822,2/3/21,AMC,0.288,0.712,0,-0.066455611
823,2/3/21,GME,0,1,0,-0.20424832
824,2/3/21,ONE,0,0.784,0.216,-0.013262587
825,2/3/21,GME,0,0.784,0.216,-0.20424832
826,2/3/21,AMC,0,0.784,0.216,-0.066455611
827,2/2/21,GME,0,0.779,0.221,-0.555344972
828,2/2/21,GME,0,1,0,-0.555344972
829,2/2/21,GME,0.099,0.901,0,-0.555344972
830,2/2/21,NOK,0.177,0.823,0,-0.046277741
831,2/2/21,NIO,0,1,0,-0.034027397
832,2/2/21,GME,0,1,0,-0.555344972
833,2/2/21,BB,0,1,0,-0.079918036
834,2/2/21,GME,0.287,0.713,0,-0.555344972
835,2/2/21,AMC,0,1,0,-0.442352968
836,2/2/21,RH,0.133,0.733,0.133,0.032088817
837,2/2/21,NOK,0,0.482,0.518,-0.046277741
838,2/2/21,GME,0.159,0.841,0,-0.555344972
839,2/2/21,GME,0,0.769,0.231,-0.555344972
840,2/2/21,AMC,0,1,0,-0.442352968
841,2/2/21,GME,0,0.827,0.173,-0.555344972
842,2/2/21,GME,0,1,0,-0.555344972
843,2/2/21,AMC,0,1,0,-0.442352968
844,2/2/21,GME,0,1,0,-0.555344972
845,2/2/21,GME,0.333,0.667,0,-0.555344972
846,2/2/21,GME,0,1,0,-0.555344972
847,2/2/21,AMC,0,1,0,-0.442352968
848,2/2/21,BY,0.301,0.699,0,0.045426395
849,2/2/21,AMC,0,1,0,-0.442352968
850,2/2/21,GME,0,1,0,-0.555344972
851,2/2/21,TD,0,0.895,0.105,0.003518026
852,2/2/21,RH,0,0.895,0.105,0.032088817
853,2/2/21,AMC,0.172,0.828,0,-0.442352968
854,2/2/21,NOK,0.196,0.804,0,-0.046277741
855,2/2/21,GME,0,1,0,-0.555344972
856,2/2/21,AMC,0,1,0,-0.442352968
857,2/2/21,BB,0.321,0.679,0,-0.079918036
858,2/2/21,GME,0,0.725,0.275,-0.555344972
859,2/2/21,AMC,0,0.725,0.275,-0.442352968
860,2/2/21,RH,0,1,0,0.032088817
861,2/2/21,GME,0,1,0,-0.555344972
862,2/2/21,GME,0,1,0,-0.555344972
863,2/2/21,AMC,0,1,0,-0.442352968
864,2/2/21,RH,0.101,0.827,0.072,0.032088817
865,2/2/21,GME,0.101,0.827,0.072,-0.555344972
866,2/2/21,AMC,0,0.844,0.156,-0.442352968
867,2/2/21,DD,0,1,0,-0.003367908
868,2/2/21,BB,0.312,0.688,0,-0.079918036
869,2/2/21,RH,0,0.759,0.241,0.032088817
870,2/2/21,NOK,0.284,0.61,0.106,-0.046277741
871,2/2/21,RH,0,1,0,0.032088817
872,2/2/21,PLTR,0,1,0,-0.034814698
873,2/2/21,GME,0,1,0,-0.555344972
874,2/2/21,DD,0.126,0.874,0,-0.003367908
875,2/2/21,GME,0.113,0.887,0,-0.555344972
876,2/2/21,PLTR,0.221,0.779,0,-0.034814698
877,2/3/21,GME,0.375,0.625,0,-0.20424832
878,2/3/21,GME,0.375,0.625,0,-0.20424832
879,2/3/21,PLTR,0,1,0,-0.050146603
880,2/3/21,GME,0.242,0.758,0,-0.20424832
881,2/3/21,GME,0,0.918,0.082,-0.20424832
882,2/3/21,GME,0.058,0.942,0,-0.20424832
883,2/3/21,GME,0,1,0,-0.20424832
884,2/3/21,GME,0.355,0.645,0,-0.20424832
885,2/3/21,GME,0.062,0.851,0.087,-0.20424832
886,2/3/21,NOK,0,1,0,-0.023206631
887,2/3/21,BB,0.319,0.681,0,-0.129918334
888,2/3/21,GME,0.102,0.898,0,-0.20424832
889,2/3/21,AMC,0.102,0.898,0,-0.066455611
890,2/3/21,GME,0,0.68,0.32,-0.20424832
891,2/3/21,AMC,0,0.686,0.314,-0.066455611
892,2/3/21,BB,0,1,0,-0.129918334
893,2/3/21,NOK,0,1,0,-0.023206631
894,2/3/21,GME,0,1,0,-0.20424832
895,2/3/21,AMC,0,1,0,-0.066455611
896,2/3/21,GME,0.405,0.595,0,-0.20424832
897,2/3/21,GME,0,1,0,-0.20424832
898,2/3/21,GME,0,0.698,0.302,-0.20424832
899,2/3/21,BB,0,1,0,-0.129918334
900,2/3/21,AMC,0,1,0,-0.066455611
901,2/3/21,AM,0,1,0,2.15E-09
902,2/3/21,GME,0,1,0,-0.20424832
903,2/3/21,GME,0.583,0.417,0,-0.20424832
904,2/3/21,GME,0,1,0,-0.20424832
905,2/3/21,GME,0.242,0.758,0,-0.20424832
906,2/3/21,RH,0.123,0.877,0,-0.021287759
907,2/3/21,TD,0,0.841,0.159,0.013146329
908,2/3/21,GME,0,1,0,-0.20424832
909,2/3/21,GME,0.208,0.735,0.057,-0.20424832
910,2/3/21,BB,0,1,0,-0.129918334
911,2/3/21,GME,0.179,0.659,0.161,-0.20424832
912,2/3/21,AMC,0.179,0.659,0.161,-0.066455611
913,2/3/21,GME,0.366,0.634,0,-0.20424832
914,2/3/21,DD,0,1,0,0.023249415
915,2/3/21,GME,0.196,0.804,0,-0.20424832
916,2/3/21,AMC,0,0.823,0.177,-0.066455611
917,2/3/21,GME,0,1,0,-0.20424832
918,2/3/21,GME,0,1,0,-0.20424832
919,2/3/21,GME,0,1,0,-0.20424832
920,2/3/21,DD,0,0.705,0.295,0.023249415
921,2/3/21,RH,0,0.523,0.477,-0.021287759
922,2/3/21,GME,0,1,0,-0.20424832
923,2/3/21,GME,0.204,0.796,0,-0.20424832
924,2/3/21,GME,0,1,0,-0.20424832
925,2/3/21,AMC,0.302,0.698,0,-0.066455611
926,2/3/21,GME,0.392,0.608,0,-0.20424832
927,2/3/21,GME,0,0.864,0.136,-0.20424832
928,2/3/21,GME,0.151,0.849,0,-0.20424832
929,2/3/21,GME,0.225,0.642,0.134,-0.20424832
930,2/3/21,GME,0,1,0,-0.20424832
931,2/3/21,GME,0,1,0,-0.20424832
932,2/3/21,GME,0,0.813,0.187,-0.20424832
933,2/3/21,GME,0,1,0,-0.20424832
934,2/3/21,GME,0.161,0.714,0.125,-0.20424832
935,2/3/21,AMC,0.161,0.714,0.125,-0.066455611
936,2/3/21,DD,0,0.517,0.483,0.023249415
937,2/3/21,DD,0,1,0,0.023249415
938,2/3/21,AMC,0,1,0,-0.066455611
939,2/3/21,GME,0.292,0.708,0,-0.20424832
940,2/3/21,GME,0.179,0.821,0,-0.20424832
941,2/3/21,BB,0.092,0.753,0.155,-0.129918334
942,2/3/21,NOK,0.092,0.753,0.155,-0.023206631
943,2/3/21,AMC,0.524,0.476,0,-0.066455611
944,2/3/21,GME,0,0.872,0.128,-0.20424832
945,2/3/21,GME,0.113,0.82,0.067,-0.20424832
946,2/3/21,AMC,0.113,0.82,0.067,-0.066455611
947,2/3/21,GME,0.302,0.698,0,-0.20424832
948,2/3/21,GME,0.138,0.789,0.072,-0.20424832
949,2/3/21,AMC,0.138,0.789,0.072,-0.066455611
950,2/3/21,GME,0,1,0,-0.20424832
951,2/3/21,GME,0,1,0,-0.20424832
952,2/3/21,GME,0,1,0,-0.20424832
953,2/3/21,GME,0,0.795,0.205,-0.20424832
954,2/3/21,AMC,0,0.8,0.2,-0.066455611
955,2/3/21,GME,0.149,0.851,0,-0.20424832
956,2/3/21,GME,0.144,0.856,0,-0.20424832
957,2/3/21,RH,0,1,0,-0.021287759
958,2/3/21,RH,0,0.855,0.145,-0.021287759
959,2/3/21,GME,0,1,0,-0.20424832
960,2/3/21,GME,0.131,0.808,0.061,-0.20424832
961,2/3/21,GME,0.268,0.732,0,-0.20424832
962,2/3/21,GME,0,1,0,-0.20424832
963,2/3/21,GME,0.337,0.421,0.242,-0.20424832
964,2/3/21,GME,0.334,0.666,0,-0.20424832
965,2/3/21,GME,0,1,0,-0.20424832
966,2/3/21,GME,0.217,0.783,0,-0.20424832
967,2/3/21,GME,0.239,0.761,0,-0.20424832
968,2/3/21,BB,0,1,0,-0.129918334
969,2/3/21,GME,0,1,0,-0.20424832
970,2/3/21,GME,0.216,0.784,0,-0.20424832
971,2/3/21,GME,0,1,0,-0.20424832
972,2/3/21,GME,0.252,0.549,0.199,-0.20424832
973,2/3/21,GME,0,1,0,-0.20424832
974,2/3/21,RH,0,0.824,0.176,-0.021287759
975,2/3/21,GME,0,1,0,-0.20424832
976,2/3/21,GME,0.286,0.714,0,-0.20424832
977,2/3/21,GME,0.311,0.472,0.217,-0.20424832
978,2/3/21,GME,0,1,0,-0.20424832
979,2/3/21,GME,0.094,0.829,0.077,-0.20424832
980,2/3/21,AMC,0,0.708,0.292,-0.066455611
981,2/3/21,AMC,0,0.844,0.156,-0.066455611
982,2/3/21,TSLA,0,0.938,0.062,0.038286721
983,2/3/21,GME,0,0.938,0.062,-0.20424832
984,2/3/21,GME,0.184,0.816,0,-0.20424832
985,2/3/21,GME,0,0.677,0.323,-0.20424832
986,2/3/21,DD,0,0.788,0.212,0.023249415
987,2/3/21,GME,0.182,0.818,0,-0.20424832
988,2/3/21,GME,0,0.809,0.191,-0.20424832
989,2/3/21,GME,0,1,0,-0.20424832
990,2/3/21,RH,0,1,0,-0.021287759
991,2/3/21,NOK,0.166,0.704,0.131,-0.023206631
992,2/3/21,DD,0,1,0,0.023249415
993,2/3/21,GME,0,1,0,-0.20424832
994,2/3/21,AMC,0,1,0,-0.066455611
995,2/3/21,GME,0,0.73,0.27,-0.20424832
996,2/3/21,GME,0,1,0,-0.20424832
997,2/3/21,BB,0,0.934,0.066,-0.129918334
998,2/3/21,GME,0.231,0.769,0,-0.20424832
999,2/3/21,GME,0,1,0,-0.20424832
1000,2/3/21,NOK,0,1,0,-0.023206631
1001,2/3/21,RH,0.129,0.81,0.061,-0.021287759
1002,2/3/21,GME,0,1,0,-0.20424832
1003,2/3/21,AMC,0.286,0.714,0,-0.066455611
1004,2/3/21,CRSR,0.077,0.923,0,0.03089006
1005,2/3/21,GME,0.077,0.923,0,-0.20424832
1006,2/3/21,GME,0,1,0,-0.20424832
1007,2/3/21,GME,0,1,0,-0.20424832
1008,2/3/21,GME,0,0.85,0.15,-0.20424832
1009,2/3/21,GME,0.068,0.897,0.035,-0.20424832
1010,2/3/21,GME,0.266,0.734,0,-0.20424832
1011,2/3/21,BB,0.166,0.792,0.042,-0.129918334
1012,2/3/21,GME,0.166,0.792,0.042,-0.20424832
1013,2/3/21,GME,0,1,0,-0.20424832
1014,2/3/21,NOK,0,1,0,-0.023206631
1015,2/3/21,GME,0.242,0.758,0,-0.20424832
1016,2/3/21,GME,0.191,0.809,0,-0.20424832
1017,2/3/21,GME,0.226,0.774,0,-0.20424832
1018,2/3/21,GME,0,0.796,0.204,-0.20424832
1019,2/3/21,GME,0.164,0.836,0,-0.20424832
1020,2/3/21,RH,0,0.797,0.203,-0.021287759
1021,2/3/21,GME,0,0.635,0.365,-0.20424832
1022,2/3/21,GME,0.056,0.893,0.05,-0.20424832
1023,2/3/21,GME,0,1,0,-0.20424832
1024,2/3/21,GME,0,1,0,-0.20424832
1025,2/3/21,GME,0.583,0.417,0,-0.20424832
1026,2/3/21,DD,0,0.928,0.072,0.023249415
1027,2/3/21,GME,0,1,0,-0.20424832
1028,2/3/21,GME,0,1,0,-0.20424832
1029,2/3/21,GME,0.403,0.597,0,-0.20424832
1030,2/3/21,GME,0.114,0.886,0,-0.20424832
1031,2/3/21,GME,0,0.847,0.153,-0.20424832
1032,2/3/21,AMC,0,0.847,0.153,-0.066455611
1033,2/3/21,GME,0,0.813,0.187,-0.20424832
1034,2/3/21,GME,0,1,0,-0.20424832
1035,2/3/21,CRSR,0,1,0,0.03089006
1036,2/3/21,DD,0,1,0,0.023249415
1037,2/3/21,GME,0.267,0.733,0,-0.20424832
1038,2/3/21,GME,0,0.9,0.1,-0.20424832
1039,2/3/21,AM,0.32,0.514,0.166,2.15E-09
1040,2/3/21,GME,0.162,0.755,0.082,-0.20424832
1041,2/3/21,RH,0,0.818,0.182,-0.021287759
1042,2/3/21,GME,0.238,0.762,0,-0.20424832
1043,2/3/21,GME,0.516,0.484,0,-0.20424832
1044,2/3/21,GME,0,1,0,-0.20424832
1045,2/4/21,AMC,0,1,0,-0.016949216
1046,2/4/21,AMC,0,0.735,0.265,-0.016949216
1047,2/4/21,GME,0.2,0.8,0,-0.185876255
1048,2/4/21,GME,0.285,0.715,0,-0.185876255
1049,2/4/21,GME,0,0.826,0.174,-0.185876255
1050,2/4/21,AMC,0,0.826,0.174,-0.016949216
1051,2/4/21,GME,0,1,0,-0.185876255
